geoid,month,year,longitude,awnd,latitude,prcp,avg_temp,fire_size
01001,1,2012,-86.70261033333333,7.930788584988818,32.429285,0.04666666666666667,13.752778875903019,0.75
01003,1,2012,-87.69155307142857,7.955400378037188,30.795419214285715,0.0,13.616334134588145,11.035714285714286
01005,1,2012,-85.5105865,7.9249861076409776,31.7856115,0.0,16.0,0.5
01007,1,2012,-87.30955466666667,7.942267849166881,32.965432480000004,0.031060617699261734,13.5,40.666666666666664
01009,1,2012,-86.66515100000001,7.923180069808204,33.934529,0.0,14.736196512410999,0.5
01013,1,2012,-86.609686,7.941566992606861,31.780456,0.0,12.5,2.0
01015,1,2012,-85.83818135166666,7.914083953555792,33.75432129666667,0.0033333333333333335,14.260812170653935,148.41666666666666
01017,1,2012,-85.4294474,7.917104018237032,32.993282199999996,0.0,16.580923844197653,2.0
01019,1,2012,-85.659516,7.907082484271869,33.976928,0.0,20.0,47.0
01021,1,2012,-86.536559,7.935099162910678,32.845585,0.0,13.74460120917552,15.0
01023,1,2012,-88.22685849999999,7.950623804803316,31.9603965,0.0,13.813625994418745,2.0
01025,1,2012,-87.828314,7.955704895774981,31.619292,0.0,13.811793126134615,19.0
01027,1,2012,-85.95175766666667,7.91952430541986,33.13442633333333,0.0,15.237733031667654,1.6666666666666667
01033,1,2012,-87.64406,2.68,34.737179,0.0,14.0,0.5
01035,1,2012,-87.07155633333333,5.630364033036464,31.409834,0.0,14.096817982352379,4.5
01037,1,2012,-86.292927,7.931036414069356,32.775527,0.0,18.5,22.0
01039,1,2012,-86.624695,7.934436179310291,31.501774,0.0,19.0,2.0
01041,1,2012,-86.291171,7.936720285489478,31.75629533333333,0.013333333333333334,11.5,7.5
01045,1,2012,-85.7319,2.01,31.26105,0.0,18.0,0.5
01047,1,2012,-86.989634,7.931150303256565,32.510458,0.0,15.0,1.0
01051,1,2012,-86.01282,7.926853212928291,32.485703,0.0,13.731014616856813,0.5
01053,1,2012,-87.22015983333334,7.9509910901383165,31.126943999999998,0.008333333333333333,13.016340231507215,1.0833333333333333
01055,1,2012,-85.852144,7.907772258955616,34.192896,0.0,15.5,3.0
01057,1,2012,-87.94039,7.943549841997136,33.76628,0.0,13.772770857572793,49.0
01059,1,2012,-87.591675,6.71,34.5610525,0.0,11.25,0.5
01061,1,2012,-85.8331795,7.930379370722045,31.1008715,0.0,15.5,21.25
01065,1,2012,-87.515155,7.940187668417122,32.808752,0.0,10.0,2.0
01067,1,2012,-85.290308,7.919564084465342,31.405826,0.0,14.5,0.5
01069,1,2012,-85.33047466666666,7.927957641504492,31.10715433333333,0.0,13.73549451931374,4.333333333333333
01073,1,2012,-86.8811048,7.931994104234549,33.5908142,0.0,15.742941773927546,3.1
01075,1,2012,-88.1246695,7.941300744033576,33.83654,0.0,13.775070339059482,1.75
01079,1,2012,-87.134455,7.929263271697606,34.467032,0.0,13.730931950470035,0.5
01083,1,2012,-86.903789,7.91522466738219,34.795843,0.0,13.71040574674666,0.5
01085,1,2012,-86.562043,3.36,32.18932,0.0,14.5,5.0
01087,1,2012,-85.607022,7.927086604114633,32.3285785,0.0,13.722897174936733,23.5
01089,1,2012,-86.43906,7.910627181104869,34.733212,0.0,13.696062780511436,1.0
01091,1,2012,-87.8942885,7.949901189526185,32.282581,0.05333333333333334,16.88369845036863,4.083333333333333
01093,1,2012,-87.9073195,7.9385433111066215,34.13852,0.0,19.25,1.25
01099,1,2012,-87.52254833333335,7.950924319796621,31.369847000000004,0.0,13.983988434196036,3.0833333333333335
01101,1,2012,-86.005617,7.933556101194029,32.076149,0.0,13.741706741654852,3.0
01105,1,2012,-87.39219025,7.942577723692342,32.612688500000004,0.0,13.125,1.5
01107,1,2012,-88.198069,7.937746061557206,33.510804,0.0,13.7798508535346,18.0
01109,1,2012,-85.93695,2.01,32.019544,0.0,20.0,7.0
01115,1,2012,-86.2109895,7.924733307896942,33.8887475,0.0,13.712641892840999,0.5
01117,1,2012,-86.543302,7.926378644749661,33.45148,0.0,13.729462909770344,8.0
01119,1,2012,-88.343832,7.956312855368004,32.390747,0.0,23.0,8.0
01121,1,2012,-86.15671771428572,7.921285419805517,33.471031571428576,0.002857142857142857,14.59346675856066,29.071428571428573
01123,1,2012,-85.7402418,7.921952278608307,32.8998232,0.006659812359816481,9.834872676117559,9.5
01127,1,2012,-87.32943866666666,7.933055099437418,33.827923,0.03333333333333333,14.665812463448553,0.5
01129,1,2012,-88.17172636363637,7.957019843759153,31.292603727272727,0.0,15.631341929895008,28.863636363636363
01131,1,2012,-87.223696,7.9464720217753255,31.98683733333333,0.0,12.853484669924013,1.3333333333333333
01133,1,2012,-87.32887,7.93360297449696,34.292898,0.0,13.0,0.5
04001,1,2012,-109.4349976,8.16280074229616,34.21210098,0.03159155578974,9.0,0.3
04003,1,2012,-109.74410951,8.184185093050745,31.83303362375,0.0,18.57347096959313,1.8925
04005,1,2012,-111.6512418925,8.178699881832223,35.688835777499996,0.0,13.13190168882413,0.325
04007,1,2012,-110.521185,8.187322801703598,33.417,0.0158243562727627,14.0,6.0
04009,1,2012,-109.99229517799999,8.179163448244196,32.87537251,0.02541429798316152,11.5,16.46
04013,1,2012,-111.89337444333334,8.198058037213116,33.50398481333334,0.0,15.05798101773564,0.5666666666666667
