geoid,month,year,longitude,awnd,latitude,prcp,avg_temp,fire_size
01001,9,2013,-86.68757,7.700567749504972,32.40280833333333,0.0,12.863847140435505,0.4000000000000001
01003,9,2013,-87.669152,7.7292891789782665,30.6574485,0.03,13.674477270034657,16.0
01007,9,2013,-87.13391766666666,7.704269615726268,33.08666,0.0,14.402272966911324,8.666666666666666
01009,9,2013,-86.577686,7.68818187649021,33.976427,0.0,13.56599462026314,12.0
01011,9,2013,-85.83383,7.701600431429799,32.047479,0.0,8.5,10.0
01013,9,2013,-86.744894,3.8,31.706774,0.0,11.0,0.3
01015,9,2013,-85.943393,7.689691353888134,33.797236,0.0,13.553003827180197,1.0
01017,9,2013,-85.36023349999999,7.688142019742098,32.941015,0.0,13.522716056727376,8.0
01021,9,2013,-86.54830683333334,7.700977871622531,32.8039345,0.0,14.044636860781845,1.0333333333333334
01023,9,2013,-88.338217,7.724580561441119,31.720046,0.0,10.0,0.5
01025,9,2013,-87.657981,7.716610452111521,31.763158,0.0,12.0,182.0
01033,9,2013,-87.57378,3.8,34.589758,0.0,12.5,1.5
01041,9,2013,-86.309732,7.705387696894546,31.782749,0.0,10.0,14.0
01053,9,2013,-87.0709138,7.717264089151226,31.087953,0.0,12.23014234564451,9.6
01057,9,2013,-87.91505866666667,7.710489982802703,33.644170333333335,0.0,13.621340716595137,1.7
01061,9,2013,-86.080219,7.710127673643435,31.010824,0.0,10.5,0.75
01065,9,2013,-87.635207,7.710502576455284,32.561194,0.44,13.63109355586194,0.1
01067,9,2013,-85.304446,7.695869434314792,31.58056,0.0,13.575243322286568,0.1
01071,9,2013,-86.262754,7.686292321248391,34.983376,0.0,13.540444804989049,0.1
01073,9,2013,-86.961468,7.697254592736197,33.735494,0.0,19.0,4.0
01077,9,2013,-87.790712,7.704983403569587,34.807862,0.24,13.595990588975363,30.0
01079,9,2013,-87.221047,7.690286032217594,34.728939,0.0,12.0,0.1
01085,9,2013,-86.63703050000001,4.187943883863664,32.014199,0.0,10.5,5.25
01089,9,2013,-86.386562,7.6816405074974226,34.618345,0.0,13.5,2.25
01093,9,2013,-87.79357825,7.70529646194029,34.12848975,0.0,12.153052744405976,11.525
01099,9,2013,-87.455034,7.719116767513593,31.325853,0.0,12.5,2.0
01107,9,2013,-88.12112033333334,7.7138559094214605,33.44480566666667,0.0,14.087355106329625,9.700000000000001
01109,9,2013,-86.106623,7.699425665918426,31.95942,0.0,13.592840084155624,0.1
01113,9,2013,-85.076658,4.25,32.14297,0.0,8.5,0.1
01117,9,2013,-86.943613,7.700807840009678,33.209298,0.0,13.596129637738644,2.0
01119,9,2013,-88.158138,7.717540526193407,32.694835,0.0,15.0,15.0
01125,9,2013,-87.50839275,7.707474802798248,33.323516,0.0,13.462976362357356,3.525
01127,9,2013,-87.32031075,7.70085551284072,33.7906665,0.0,12.047321119645666,12.8
01131,9,2013,-87.32080481818183,7.7159409053773365,31.97797936363636,0.0,13.635563547100928,1.7909090909090908
02090,9,2013,-148.03,8.150577448057344,65.18,0.0,8.0,0.1
02240,9,2013,-145.3046759,8.134983537140975,63.91681129999999,0.00241613916289139,9.15,0.1
02290,9,2013,-155.230865,8.231951929678509,65.15716499999999,0.0234026168299055,12.25,0.55
04001,9,2013,-109.44761444333334,8.797700105103168,34.64532333333333,0.010214404019397499,15.281253525798414,0.10000000000000002
04005,9,2013,-111.808817361875,7.956462941313065,35.411481945,0.04505055648791317,11.704583551113341,0.15
04007,9,2013,-111.0447222225,7.955340529975933,34.1474999975,0.007626926731095475,13.687753983696101,0.1375
04013,9,2013,-111.73726111,7.96401509119156,33.66041111,0.0,12.485386956753509,44.4
04015,9,2013,-113.9243,7.974517214130053,36.177699999999994,0.020035187765830336,12.155830114325758,0.13333333333333333
04017,9,2013,-110.548475,7.940685052611851,35.85485,0.030350137976976624,14.5,0.275
04019,9,2013,-110.524,7.966761376989714,32.108,0.0308893326527005,7.0,0.1
04021,9,2013,-111.732425,7.967492692785039,33.094049999999996,0.0,15.696265331640324,0.2
04023,9,2013,-111.03305556,7.967302542505713,31.40166667,0.0,20.5,0.14
04025,9,2013,-112.028472225,7.959980927046045,34.57347222,0.18,18.463198565716127,0.1
04027,9,2013,-114.44624999999999,8.003099401121451,32.7853,0.0,12.0,12.75
05003,9,2013,-91.91280666666667,7.75662576489879,33.19300333333333,0.0,13.509805654967403,252.33333333333334
05007,9,2013,-94.189535,7.760926548605989,36.2589,0.0,13.779325571212924,30.5
05011,9,2013,-92.155225,7.7560821830410225,33.508115000000004,0.02,13.76580747830975,756.0
05013,9,2013,-92.45768,7.760842223889796,33.58777,0.0,15.018934411279716,1.6666666666666667
05019,9,2013,-93.11485875,7.763877647749589,34.11702,0.0275,14.197617362575274,12.875
05025,9,2013,-92.09647666666666,7.755054802136771,33.878531111111116,0.1111111111111111,12.641165850691921,13.777777777777779
