geoid,month,year,longitude,awnd,latitude,prcp,avg_temp,fire_size
01001,11,2014,-86.73812075000001,7.540301554046507,32.491898500000005,0.0,12.246879626496664,0.325
01003,11,2014,-87.77232883333333,7.565063055770978,30.759463416666666,0.007966373131260493,13.288035853273378,40.166666666666664
01005,11,2014,-85.499229,7.532966847137848,31.910408,0.0079433196258157,13.733984472373873,2.65
01007,11,2014,-87.12678383333333,7.543166375513679,33.007698,0.021026090908415965,13.748278379038956,24.516666666666666
01009,11,2014,-86.65284971428572,7.532955071741525,33.86176328571428,0.0,10.631747499346904,2.9285714285714284
01011,11,2014,-85.7558185,7.529736718655748,32.0930035,0.0,12.987087103201866,1.1
01013,11,2014,-86.67755788235294,7.4081865910696445,31.757779470588236,0.0,14.61865638373515,5.723529411764706
01015,11,2014,-85.6625865,5.884195427958009,33.78309,0.0,11.464320881518418,6.0
01017,11,2014,-85.39523925,7.5276605342722025,32.889885500000005,0.0,16.489324208460104,4.525
01019,11,2014,-85.49624299999999,7.519034274730627,34.14178425,0.0025,15.25,28.275
01021,11,2014,-86.74598871428573,7.53991253046857,32.84661628571428,0.15,13.855002491423749,2.042857142857143
01023,11,2014,-88.22559871428572,7.562658567870046,32.11655585714286,0.002857142857142857,13.556934094087376,7.871428571428572
01025,11,2014,-87.89198200000001,7.558329475845058,31.729202199999996,0.0,12.433082825011445,6.5200000000000005
01029,11,2014,-85.505754112,7.0413787331604825,33.795479444,0.0189098080612213,11.684131987171627,23.384
01033,11,2014,-87.69653775,5.988775589638035,34.701500499999995,0.0,13.741099132961681,2.3125
01035,11,2014,-86.9641958,4.766019491727656,31.3825536,0.0,15.6,7.220000000000001
01037,11,2014,-86.13820820000001,7.531779502586734,32.9660552,0.0,14.794299696151109,2.6
01039,11,2014,-86.4147024,7.7975480889247795,31.2797142,0.0,17.5,34.75
01041,11,2014,-86.34635399999999,6.481378079407877,31.849462199999998,0.08,12.899073555159422,0.45
01043,11,2014,-86.75514425,7.530251929922902,34.20919625,0.0,12.113909708343499,1.25
01047,11,2014,-87.00425775,7.550881858756922,32.231297250000004,0.0,17.25502472425466,31.375
01049,11,2014,-85.762429,7.518759573687525,34.48524094117647,0.0,12.083780393098476,6.026470588235294
01051,11,2014,-86.335259,7.5395444418519055,32.627462,0.0,13.48356482103669,7.0
