geoid,month,year,longitude,awnd,latitude,prcp,avg_temp,fire_size
01003,7,2015,-87.85895733333332,7.473140368822752,30.83142433333333,0.13666666666666666,13.508931792898133,30.733333333333334
01005,7,2015,-85.130246,2.24,32.025884,0.27,15.0,15.0
01009,7,2015,-86.7352785,7.441625479211818,33.916994,0.0925,13.409579221700298,0.1
01013,7,2015,-86.72837133333333,7.053110220100149,31.721729333333332,0.0,10.333333333333334,0.13333333333333333
01015,7,2015,-85.84998866666666,5.385190277673591,33.714343,0.0,11.79099943892624,0.9166666666666666
01019,7,2015,-85.68948633333332,7.427506224750658,34.296796,0.3,13.285897568272823,1.0333333333333334
01021,7,2015,-86.54334759999999,7.4463057437027995,32.868909,0.0,11.085065323805253,0.74
01025,7,2015,-87.844364,7.461100136650983,31.880847,0.0,10.0,97.0
01031,7,2015,-86.08374,7.447273203710777,31.200637,0.0,11.5,1.5
01033,7,2015,-87.485141,11.18,34.704877,0.31,12.5,26.0
01037,7,2015,-86.379211,7.45002267667777,32.863136,0.42,13.422342796267646,0.1
01039,7,2015,-86.49769649999999,7.453025454703269,31.23385,0.21071448180283212,10.0,1.05
01041,7,2015,-86.408292,7.447792421234865,31.605897,0.0,10.5,0.1
01049,7,2015,-85.873025,7.42417858317459,34.4555665,0.0,13.366746935891678,0.55
01051,7,2015,-86.015758,7.440802137544582,32.747676,0.0,13.408493913666051,0.1
01055,7,2015,-85.74583,7.428434400085499,33.99037,0.0,13.0,5.0
01061,7,2015,-86.083576,7.44736463507139,31.186073,0.0,11.5,12.2
01063,7,2015,-88.014363,7.457338547289501,32.754414,0.0,11.5,0.1
01073,7,2015,-87.14769666666666,7.447417038962342,33.55736366666667,0.16666666666666666,12.833333333333334,3.3666666666666667
01075,7,2015,-88.0593945,7.456369575812377,33.542925,0.06,13.460280809395346,19.0
01079,7,2015,-87.486369,7.448902290158093,34.485431,0.0,9.5,1.0
01081,7,2015,-85.27559,7.434010211430044,32.505937,0.0,13.388248134555973,2.0
01085,7,2015,-86.847356,7.450585146556716,32.143807,0.0,11.5,63.0
01095,7,2015,-86.229266,7.428068220426866,34.505568,0.0,13.377949468047646,15.0
01105,7,2015,-87.379071,7.456128534074117,32.5553205,0.0,12.231956489898256,1.1
01107,7,2015,-88.072776,7.459182668649214,33.273539,0.0,13.466748589674156,5.0
01109,7,2015,-86.106623,7.448336058570076,31.95942,0.0,13.428333628680017,0.1
01113,7,2015,-85.12080333333334,7.433920373275526,32.31891133333334,0.0104596483193244,13.258503600381728,38.666666666666664
01115,7,2015,-86.229008,7.43983998988385,33.6701195,0.0,12.703552856108718,0.15000000000000002
01117,7,2015,-86.665561,7.444314997843289,33.349966,0.0,13.418480190821576,1.5
01121,7,2015,-86.226631,7.433461042068096,33.481097,0.0,13.397651095327896,5.7
01123,7,2015,-85.825429,7.445368463493378,32.659693,1.21,13.40783310897141,0.1
01125,7,2015,-87.72523425,7.455459340640608,33.182621749999996,0.1275,13.456534234125474,13.675
01127,7,2015,-87.120559,7.444098023595339,33.941786,0.0,13.42102295911474,0.1
01129,7,2015,-88.21891999999998,7.470970609703783,31.243662,0.0,12.334384532054527,43.0
02068,7,2015,-151.63813333333334,7.948223477089172,63.66769333333334,0.0227681325629044,13.166666666666666,658.4333333333334
02090,7,2015,-147.7486884,7.899089597025762,64.85214959999999,0.044,10.1,0.12000000000000002
02170,7,2015,-149.37664023076923,7.474317768673643,61.65376461538461,0.020484906173332897,10.192307692307692,2.8461538461538463
02188,7,2015,-160.29339575,8.02091014787501,66.92010825,0.021766890026888138,8.625,3328.7
02240,7,2015,-143.015368,7.855226522082358,63.85114872727274,0.0208638844580239,10.954545454545455,21.463636363636365
02290,7,2015,-153.37198083783784,7.579371119367853,64.63665029729731,0.021451313780822233,12.679817045469322,4621.010810810811
04001,7,2015,-109.46893689655172,7.007187462076794,34.92873632137931,0.029487462253089295,11.362068965517242,0.7275862068965517
04003,7,2015,-109.97977666599999,7.517981360937358,31.715841110999996,0.02989730785661481,12.723194127836418,2.381
04005,7,2015,-111.74566260833333,8.88402736767237,35.36907007522222,0.02927983751325512,13.097852434812772,219.37055555555554
04007,7,2015,-110.81503827825,7.7036525615175915,33.781095944499995,0.029561081297228585,13.066476752350695,9.395
04009,7,2015,-109.75411571428572,7.695329527546957,33.32604857142857,0.029692699149562317,12.071428571428571,57.385714285714286
04011,7,2015,-109.21146666666665,7.690183586261281,33.37293333333333,0.02972442144350983,7.166666666666667,0.10000000000000002
04012,7,2015,-113.90295133333332,7.736444747614281,33.79240466666666,0.029363634306532365,13.666666666666666,0.13333333333333333
04013,7,2015,-112.10938886859374,7.745966085162679,33.483660508697916,0.02951547696245317,13.975145576888123,3.891666666666667
04015,7,2015,-113.5240470909091,7.718388629482897,35.90115381818182,0.029088437786908287,13.56214245304476,62.122727272727275
04017,7,2015,-110.439649334,7.6930936135439625,34.6111438335,0.02946271984806074,12.609231806981274,42.795
04019,7,2015,-110.85218820733334,7.71298791381681,32.217818518533335,0.02977443089087254,14.138779418024118,23.338
04021,7,2015,-111.509903395625,7.713418402770583,32.924240430625,0.029624605144389162,14.399727943853156,0.346875
04023,7,2015,-110.59351111166666,7.714211782348515,31.655212963333337,0.029871661127555182,14.256685927676962,15.199999999999998
04025,7,2015,-112.06311728361112,7.711439411944089,34.51584228388889,0.02937509535891219,14.285749480661,12.384166666666667
05003,7,2015,-91.93849,7.501302608487235,33.18863,0.0,13.598200114410195,1.0
05013,7,2015,-92.561102,7.504786430161459,33.611869000000006,0.0,12.574536174212561,3.6666666666666665
05019,7,2015,-93.197446,7.506045911593958,33.933038333333336,0.0,13.083526684244795,3.3333333333333335
05039,7,2015,-92.517981,7.508581912288059,34.029658,0.0,13.605005444034976,1.0
05045,7,2015,-92.2786,7.48900872145816,35.03145,0.0,13.5,5.0
05051,7,2015,-92.990375,7.500342886725807,34.54518,0.0,13.549555919551505,2.0
05053,7,2015,-92.31037,7.496875754992118,34.44638,0.0,13.58522533118984,2.0
05057,7,2015,-93.6410885,7.512906652336934,33.823220000000006,0.07,11.819915839574602,1.0
05059,7,2015,-92.89695,7.502115289520759,34.33770333333333,0.03333333333333333,11.0,5.0
05061,7,2015,-93.98912,7.5150665814937945,34.04109,0.0,12.57299186684967,1.0
05071,7,2015,-93.57901,7.500645869524624,35.45764,0.0,13.60530796230342,2.0
05073,7,2015,-93.39885,7.512008521678904,33.43824,0.0,13.639983317879508,3.0
05081,7,2015,-94.287865,7.524828605712199,33.71694366666667,0.0,13.667539746072636,15.333333333333334
05085,7,2015,-91.7400025,7.486155953417494,34.542462,0.0,13.561554246810939,2.0
05091,7,2015,-93.833284,7.516538712972771,33.283185,0.07,13.656929252144415,5.0
05103,7,2015,-92.95086333333334,7.5077191532579635,33.55258,0.0,13.623481127119213,2.6666666666666665
05113,7,2015,-94.098825,7.513949896247572,34.606818110000006,0.0,13.569231953329872,0.55
05127,7,2015,-94.11737,7.508677629308478,34.98915,0.0,14.5,2.0
05139,7,2015,-92.42584500000001,7.503216232269365,33.088215000000005,0.0,14.806454063409195,3.5
06001,7,2015,-121.80737662615385,8.059812651407997,37.67165337153846,0.0043607566247441006,12.886761154812778,8.025384615384615
06003,7,2015,-119.745583332,7.771000384071705,38.505833331999995,0.06566677740867678,11.75,0.33999999999999997
06005,7,2015,-120.62627748899999,7.776579343096982,38.428726989,0.00565494024475343,14.024211843862904,0.2
06007,7,2015,-121.6033414857143,7.580481977590908,39.571441400000005,0.0073302746175750765,14.521693468530193,15.134000000000002
06009,7,2015,-120.61041267842106,7.7784896722600765,38.24877528631579,0.008500220451966542,14.058502555935682,1.0021052631578946
06011,7,2015,-122.53719139,7.799006319674476,39.128552665,0.0280846762553249,10.5,0.255
06013,7,2015,-121.95464708,7.79421295845752,37.92817916,0.006780214210471148,13.524888549097764,14.072000000000001
06015,7,2015,-123.95747321413793,8.223107670214864,41.63015587724138,0.021913873047613927,12.396747316747465,401.5386206896552
06017,7,2015,-120.52277435063492,7.586377306486835,38.75004948063492,0.015004868197257352,13.885402760362787,4.07079365079365
06019,7,2015,-119.48259050180329,7.806531430208164,36.894852349754096,0.02911795094024506,12.608352695199457,1245.9882786885246
06021,7,2015,-122.41886562999998,7.791084129494852,39.566913443333334,0.009320849787283467,13.5,0.46666666666666673
06023,7,2015,-123.74806623885137,7.72702399882721,40.82081941108108,0.020573850044528372,17.517203136094768,162.75006756756756
06025,7,2015,-115.37466,7.754449597229612,32.693925,0.01472597272943485,12.708847830613104,0.2
06027,7,2015,-118.16681573833334,7.763434276005246,36.60329624,0.0260342596890092,11.4537311084464,0.10000000000000002
06029,7,2015,-118.55921223444446,8.089938891319738,35.29717338277778,0.03059526328712829,14.409960991910575,2.3155555555555556
06031,7,2015,-120.106722,7.787675614288567,35.839146,0.019110144143497466,13.5,0.6900000000000001
06033,7,2015,-122.674654815,7.796307813347727,38.99829944416667,0.01870157808000976,13.547507427540017,0.6983333333333334
06035,7,2015,-120.79590177467531,7.7665606328183445,40.697066385324675,0.026953518167402442,13.972045093176897,1.5893506493506493
06039,7,2015,-119.90580996487805,7.816459145368247,37.05385084,0.02212287918600531,14.377946236918364,141.54634146341465
06041,7,2015,-122.59715093,7.79638892156398,38.01326083,0.0,14.528057530181638,0.1
06043,7,2015,-119.7800754888,7.775172729543866,37.6529425688,0.2260321425264936,13.834420243553543,2.0108
06045,7,2015,-123.2761212582353,7.797981387674599,39.53303297058824,0.0172581202434401,15.540715387007698,3.0241176470588234
06047,7,2015,-120.665490078125,7.786537593921805,37.264666375,0.008001289944942423,14.617101157373103,48.8225
06049,7,2015,-120.77844476232558,7.728417816858365,41.654147638139534,0.05624340122044165,13.453488372093023,117.09441860465117
06051,7,2015,-119.26444444500001,7.765763488022981,38.18756944375,0.1106599655238869,14.9375,0.1
06053,7,2015,-121.40415646333334,7.8003684310471515,36.351437685,0.05644124642127029,13.127525478137583,0.45333333333333337
06055,7,2015,-122.32961046666667,8.507616741496376,38.39965733333334,0.0,14.636719071709674,538.1773333333333
06057,7,2015,-120.7624684618421,7.66935380106586,39.29370924578947,0.09891659063783985,13.940308703718358,63.58631578947369
06059,7,2015,-117.88803371818182,7.098010640960985,33.75636037272727,0.0036363636363636364,10.534395279801968,19.818181818181817
06061,7,2015,-120.82403520375,7.3354468102007715,39.04947553729166,0.00938911544043113,12.35162102732025,1.1658333333333333
06063,7,2015,-120.78824104146666,7.770319481313192,40.05780294506667,0.0850616381485515,15.591792525970787,0.1888
06065,7,2015,-116.89347223,7.847628270484434,33.802562100350876,0.048460889203694194,13.64393987809136,3.9949122807017545
06067,7,2015,-121.0703335,7.785575242698286,38.407475000000005,0.0,14.474236545117574,179.0
06069,7,2015,-121.440592,7.798730403545268,36.8026062,0.0,14.518111657389918,5.89
06071,7,2015,-116.64658318816326,7.749175239333275,34.473700638979594,0.02004988046376984,12.545933369668987,92.9504081632653
06073,7,2015,-116.8448325592857,7.572818364204417,33.11703910678572,0.058397801066718505,13.961891688861076,10.313571428571427
06075,7,2015,-122.3973345,7.803460481792224,37.7246595,0.0,5.5,0.3
06077,7,2015,-121.166824,7.785777971168333,38.094762,0.0,14.481884704631344,2.0
06079,7,2015,-120.70892137047619,7.593660910519004,35.444830804285715,0.2793374790712429,12.430912515402264,5.266190476190475
06081,7,2015,-122.40633622222224,7.804552494945257,37.52645644444445,0.0022222222222222222,10.84821470343604,1.162222222222222
06085,7,2015,-121.61066933333332,7.798069297651364,37.06768091666667,0.0,14.848070723054528,0.7608333333333334
06087,7,2015,-122.01941256545454,7.802408692332076,37.03625440636364,0.010477469009116953,13.778760831837094,0.17181818181818184
06089,7,2015,-122.08157690181818,7.7786330384503515,40.699694874415584,0.03753107518667073,14.807579213083331,6.028831168831169
06091,7,2015,-120.46748538052631,7.770936064084732,39.55288011736842,0.15338883307944076,15.605263157894736,0.1473684210526316
06093,7,2015,-122.42594123693334,7.528807461229732,41.57221096593334,0.050186230656202,14.658698956137863,4.284866666666667
06095,7,2015,-122.00585816666666,7.41463210863231,38.359402777777774,0.0,18.093013414503822,18.65
06097,7,2015,-122.74897947619047,7.800823451091868,38.374630333333336,0.0018137591581715,13.972327073579677,1.619047619047619
06099,7,2015,-120.88077598142857,7.677038047612465,37.68145574857142,0.008115149528676657,13.42245772861807,6.505714285714285
06103,7,2015,-122.35877797903225,7.783900580640464,40.115130982258066,0.025760415908198633,13.456776043088528,2243.9812903225807
06105,7,2015,-123.22961559211538,7.788404631954606,40.6160851723077,0.02957792299762485,18.485103014351935,2017.9417307692308
06107,7,2015,-118.74097510886793,7.771981253895918,36.356414538867924,0.0255314366293148,13.050392523055214,143.4433962264151
06109,7,2015,-120.020307622,7.774294512610051,37.98763378371429,0.045885149970669316,11.114285714285714,18.042285714285715
06113,7,2015,-122.05863,7.792971822881707,38.705841666666664,0.028159236802817567,16.666666666666668,33.800000000000004
06115,7,2015,-121.3074598888889,7.781056230308989,39.36449634555556,0.017146727914540277,13.925289173474159,2.4388888888888887
08001,7,2015,-104.859822,7.593622052779244,39.829141,0.0,13.896074608430284,0.1
08007,7,2015,-107.16851083124999,7.644588389071272,37.2147575,0.054915247395082335,14.891829870712414,1.7249999999999999
08013,7,2015,-105.4672916675,7.600641075658019,40.0930555575,0.055,12.830218917600783,0.1
08021,7,2015,-106.40027778,7.637719792543027,37.1225,0.3,11.0,0.1
08029,7,2015,-107.762397,7.64190083139826,38.8767,0.6,14.019771701902922,0.1
08033,7,2015,-108.20097222,7.650298507340366,37.710555555,0.0,7.5,0.1
08035,7,2015,-105.19888889,7.605608010277933,39.29416667,0.0291282274134841,14.0,0.25
08037,7,2015,-106.819087778,7.623154811638193,39.647521333,0.01879815463420857,13.875026680162978,0.1
08043,7,2015,-105.1964,7.615099533005903,38.39765,0.2,13.941761017825641,0.1
08045,7,2015,-107.80945486125,7.633580164673483,39.510028750000004,0.09722817702680685,13.624238981957404,1.05
08049,7,2015,-105.83138889000001,7.612742416794295,40.01055555666667,0.0,17.166666666666668,0.10000000000000002
08065,7,2015,-106.425,7.624622875763015,39.15166667,0.01,18.0,0.1
08067,7,2015,-108.10455,6.744785810819852,37.108270000000005,0.10666666666666667,13.879938785463594,0.10000000000000002
08069,7,2015,-105.4713637775,7.601271013366208,40.5333081375,0.0769770692036135,15.324711634842622,0.1
08077,7,2015,-108.361701805,7.644074412221202,39.056784305,0.0144903805903859,12.890920659994867,1.6249999999999998
08081,7,2015,-108.39956153333334,7.631896560229122,40.494603999999995,0.03690787274783955,15.59817507560501,9.74
08083,7,2015,-108.55389271882353,7.657533896198189,37.25993092823529,0.1087344286950383,13.179364267543344,3.182352941176471
08085,7,2015,-108.53530833333333,7.652288991872844,38.266756,0.029080642023034852,14.416666666666666,0.13333333333333333
08097,7,2015,-107.39611111,7.62476360695864,39.34361111,0.0,14.5,0.1
08103,7,2015,-108.45072592592594,7.523347205898987,40.01202222222222,0.023578550386748137,14.425925925925926,4.659259259259259
08105,7,2015,-106.23556,7.634658618264369,37.44222,0.0,13.99727566764053,0.1
08111,7,2015,-107.82611111,7.648670996358349,37.65986111,0.2,7.25,0.1
08117,7,2015,-106.11611111,7.618629119988637,39.56916667,0.03,13.949893127553118,0.1
08119,7,2015,-104.98805556,7.607331801646133,38.78861111,0.4,15.0,0.1
