geoid,month,year,longitude,awnd,latitude,prcp,avg_temp,fire_size
01001,10,2014,-86.7153495,7.553748351009895,32.53381433333333,0.006666666666666667,13.417665108156548,3.816666666666667
01003,10,2014,-87.7536831,7.574878913954106,30.7010718,0.0,13.710298928094122,4.245
01005,10,2014,-85.5184714,7.54284538273996,31.7670302,0.0,14.78772390054128,33.86
01009,10,2014,-86.542688,7.5400339961583285,33.982997000000005,0.0,13.467900323222885,1.45
01011,10,2014,-85.82041225,7.547031089941285,32.06952225,0.0,16.621357191532518,5.41
01013,10,2014,-86.71989625,4.851893692646735,31.787329,0.0025,15.13031008707526,14.65
01015,10,2014,-85.786064,3.8,33.621959,0.0,16.5,21.5
01017,10,2014,-85.38938233333333,7.537922689206926,32.94575433333333,0.0,13.833333333333334,1.5999999999999999
01019,10,2014,-85.656481,7.537983769262833,34.035179,0.0,13.44222977411409,117.0
01021,10,2014,-86.7084445,7.551480267061471,32.7781605,0.21,11.750281097216313,16.05
01023,10,2014,-88.25929733333334,7.571064086703108,32.078104333333336,0.3066666666666667,13.563944223630342,4.666666666666667
01025,10,2014,-87.70379633333334,7.571235162880334,31.49197,0.09000000000000001,13.558616153026776,13.416666666666666
01027,10,2014,-85.846064,6.3841418336359474,33.247082250000005,0.0,13.972855710639514,13.575
01029,10,2014,-85.4043385,7.5328017701495344,33.72683825,0.03159766938407465,14.375,2.15
01035,10,2014,-86.9893235,7.272932676676895,31.3244485,0.0,14.688173904412617,10.366666666666667
01037,10,2014,-86.33328266666668,7.54623941060938,32.858272666666664,0.0,13.656408452968762,7.2
01039,10,2014,-86.443941,6.045605974220215,31.32200466666667,0.0,17.75,14.916666666666666
01041,10,2014,-86.169932,7.554101166499982,31.552112,0.0,11.0,1.0
01043,10,2014,-86.89044966666665,7.5474323065162885,34.278058,0.0,13.154694137286887,3.033333333333333
01045,10,2014,-85.697896,4.25,31.260641,0.0,10.0,0.1
01047,10,2014,-87.225144,7.560628812160959,32.128287,0.0,13.528888530049713,0.1
01049,10,2014,-85.77287633333333,7.533360744409606,34.48051433333333,0.02666666666666667,11.833333333333334,0.7333333333333334
01051,10,2014,-86.04983066666667,7.547492862323015,32.67843,0.0,13.48039561584738,12.833333333333334
01053,10,2014,-86.93754799999999,7.564444740322851,31.1372175,0.0,14.5,24.05
01055,10,2014,-86.1169385,7.53812728552531,34.0479885,0.49,13.454331052147515,1.5
01057,10,2014,-87.676219,7.557576564493667,33.6884445,0.0,13.514121136428226,3.4
01061,10,2014,-85.7719592,7.554881167832834,31.163163400000002,0.016,14.697792404958742,0.6599999999999999
01063,10,2014,-87.981645,7.57044413011053,32.929608,0.0,14.5,2.0
01065,10,2014,-87.62991942857143,7.56000711242123,32.838237285714285,0.0,14.013388430457011,3.8000000000000003
01067,10,2014,-85.324485,7.547834651215688,31.464978,0.0,13.5,20.5
01069,10,2014,-85.172852,7.545823002689951,31.16992,0.0,13.479956593805577,0.25
01071,10,2014,-85.861202,7.535527457010191,34.822219,0.0,13.5,0.1
01075,10,2014,-88.06384166666668,7.558267623387915,33.80844033333333,0.0104636140988135,13.672492217467578,2.0
01077,10,2014,-87.6613066,7.545423605811235,34.8829854,0.0,13.491101430866994,1.01
