geoid,month,year,longitude,awnd,latitude,prcp,avg_temp,fire_size
01001,4,2013,-86.68030083333333,7.762088783768653,32.507354166666666,0.0,14.75777839855484,0.7583333333333333
01003,4,2013,-87.70847,7.786179767240085,30.844931,0.0,12.0,49.0
01005,4,2013,-85.350622,7.746199098597088,32.125284,0.0,13.600808208048967,340.0
01007,4,2013,-87.170656945,7.767109247675927,32.98031811,0.11,10.070895355145204,2.6550000000000002
01011,4,2013,-85.453949,7.753172213618346,32.036559,0.0,13.609523110724057,0.5
01015,4,2013,-85.829489,7.742636631811647,33.782340000000005,0.0,13.584907633772946,7.25
01017,4,2013,-85.3782835,7.744110340470424,32.926631,0.0,12.79149830078862,11.8
01019,4,2013,-85.51113366666668,7.738569672735319,34.079802666666666,0.0,17.166666666666668,37.699999999999996
01021,4,2013,-86.6092385,7.755466627724397,32.8160824,0.0,13.616157529442052,14.934999999999999
01023,4,2013,-88.24034400000001,7.779695751009139,32.10212833333333,0.02666666666666667,13.699750105913907,0.36833333333333335
01025,4,2013,-87.74355,7.779429603983814,31.663295,0.0,13.693357574676249,1.0
01027,4,2013,-85.8639635,7.747229486026019,33.22595475,0.008125982107143,16.625,101.775
01029,4,2013,-85.47922822199999,7.132750483311716,33.771824956,0.11098426169742415,13.214602718587297,31.3
01037,4,2013,-86.195828,7.752844063174383,32.980195333333334,0.0,13.5,18.333333333333332
01039,4,2013,-86.54565366666667,6.893930637197983,31.245788,0.021840068433310267,14.333333333333334,3.4
01043,4,2013,-86.855419,7.746947706835909,34.301124,0.0,10.5,4.0
01045,4,2013,-85.6634605,7.758692271970478,31.2896775,0.0,13.630533835432674,0.1
01047,4,2013,-86.92084650000001,7.766479659090442,32.511098000000004,0.0,13.649618903780848,1.5
01049,4,2013,-85.58626666666667,7.734810537187637,34.695048,0.0,10.166666666666666,19.7
01053,4,2013,-87.03143216666666,4.832699819394206,31.185672333333333,0.0,18.416666666666668,0.125
01055,4,2013,-85.85982340000001,7.742423404918533,34.0912062,0.18,12.716050572846768,13.84
01059,4,2013,-88.117642,7.7617834043479,34.340564,0.0,19.0,100.0
01071,4,2013,-85.7755395,7.739336211787888,34.7688325,0.0,13.786430624122314,4.55
01073,4,2013,-86.647691,7.75763882639848,33.758602,0.0,13.616809740478566,0.1
01077,4,2013,-87.78757366666666,7.761155013458139,34.84921033333333,0.0,13.632053950465844,14.666666666666666
01079,4,2013,-87.274002,7.7521895356312465,34.540068,0.0,12.5,15.0
01085,4,2013,-86.764847,7.761546424387124,32.16296525,0.0,15.235588279821906,91.9
01087,4,2013,-85.73042933333333,7.75233582674059,32.35618766666666,0.0,13.611240519608275,4.366666666666666
01089,4,2013,-86.508998,7.7434848200477076,34.850978,0.0,13.586544025737917,7.0
01091,4,2013,-87.7445945,7.77499209984531,32.299423000000004,0.025,11.841854679387644,0.5
01093,4,2013,-87.9985298,7.765612469394003,34.1329268,0.004,16.7,10.7
01099,4,2013,-87.118204,7.7729117903952,31.689897,0.0,13.672082889662672,0.1
01113,4,2013,-85.221316375,5.816691213134618,32.218337437500004,0.0020426968786526312,16.529198636893284,24.9375
01115,4,2013,-86.286924,7.752299745204387,33.632031000000005,0.68,12.905588867196302,2.033333333333333
01117,4,2013,-86.69289699999999,7.754222902577849,33.3401572,0.22200000000000003,13.622403010414464,6.640000000000001
01121,4,2013,-86.15440425,7.751158812850066,33.402924375,0.0,15.366982811362734,19.737499999999997
01125,4,2013,-87.506051,7.764131063240456,33.43820133333333,0.0,14.21735768046402,5.033333333333333
01127,4,2013,-87.2847762,7.760559176911978,33.864802299999994,0.0,13.320643700272566,10.82
01129,4,2013,-87.975429,7.783244126480131,31.516012,0.0,13.704340136428073,2.0
01131,4,2013,-87.31201466666666,7.771220791197233,31.866244,0.010864795976883834,13.673319243372083,0.39999999999999997
02170,4,2013,-149.03838333333331,9.97005310140736,61.62913266666666,0.0,7.833333333333333,0.10000000000000002
04001,4,2013,-109.45506499999999,9.697590057924819,35.389984999999996,0.0,16.25,1.45
04003,4,2013,-109.75085,8.365891895918116,31.974431250000002,0.0,17.861832447136784,7.75
04005,4,2013,-111.58841848866668,7.7899105276365015,35.31828666666667,0.00204098796285308,15.868721277881473,3.37
04007,4,2013,-110.616340555,8.009174244534938,33.6572594725,0.0,15.605689969369713,3.07
04009,4,2013,-109.75632222333333,8.003912441648678,32.85184814666667,0.031043804449743098,14.0,81.16666666666667
04011,4,2013,-109.25608889,7.997940501985977,33.3186,0.01553333057260005,13.0,13.55
04012,4,2013,-114.317430555,8.046360842465734,33.845005555,0.0,17.875,0.1
04013,4,2013,-111.83585555500001,8.023939459564533,33.5916111125,0.02,15.349865463997128,2.6633333333333336
04015,4,2013,-113.75501260869567,8.029147348883134,36.11388130434783,0.018447894106458095,12.718919581471528,0.6021739130434782
04017,4,2013,-110.26650353545455,8.006531878905953,34.62380060636364,0.014859384937342346,16.954545454545453,0.7181818181818181
04019,4,2013,-111.830079555,8.00784121800606,32.04416842375,0.0,15.736825574563504,14.640625
04021,4,2013,-111.65456975818182,8.026428034386079,33.03231878818182,0.0,14.83561178881122,3.913636363636364
04023,4,2013,-110.942128888,7.58628158621714,31.517893332,0.0,14.986486643116354,54.1
04025,4,2013,-112.24299311066667,8.01847474075947,34.692606814,0.010222705873073733,16.87582318947603,101.83
04027,4,2013,-114.62026666666667,8.05707449145754,32.69943333333333,0.0,16.52743211198181,3.033333333333333
05003,4,2013,-91.86913,7.8084464848116,33.05822,0.0,16.5,61.0
05007,4,2013,-94.01828,7.814833199435101,36.411035,0.04,13.807690912880451,16.5
05009,4,2013,-93.19987,7.811073080260743,36.18449,0.0,13.787115852543804,3.0
05011,4,2013,-92.28825499999999,7.8157236555539615,33.511855,0.0,12.657728580700837,4.0
05013,4,2013,-92.70071,7.81466898567068,33.513040000000004,0.005,13.818578770877174,8.0
05015,4,2013,-93.601755,7.813615529994841,36.344454999999996,0.0,13.796903156061948,5.0
05023,4,2013,-91.79541,7.801586731016743,35.60187,0.25,13.75289235696734,4.0
05027,4,2013,-93.298384,7.825247054863157,33.319538,0.0,12.136885820463158,34.8
05049,4,2013,-91.79260571428571,7.790830894217232,36.43380714285714,0.0,14.892150838323621,22.285714285714285
05051,4,2013,-93.10324944375,7.484567685179769,34.575529445,0.0,13.634125777211114,9.5
05053,4,2013,-92.43162000000001,7.808104553988134,34.352540000000005,0.0,13.793835876223667,32.0
05057,4,2013,-93.78103,7.832110427310358,33.7555,0.0,13.854810426072277,1.0
05059,4,2013,-93.30029,7.820909101262061,34.3434,0.0,13.825405062027723,2.0
05061,4,2013,-94.20387,7.831356052204762,34.28861,0.0,13.857078925758234,7.0
05063,4,2013,-91.525485,7.792581022949394,35.728224999999995,0.0,13.870333712585703,16.5
05065,4,2013,-92.07051,7.798318875339087,36.149448,0.0,13.749367046106602,24.4
05071,4,2013,-93.40779610999999,7.81597774260343,35.59020889,0.0,13.805262568448308,7.5
05073,4,2013,-93.545905,7.828219314759584,33.377445,0.0,11.674617479811197,2.5
05083,4,2013,-93.722536665,7.8188107103031275,35.144642219999994,0.0,15.5,4.35
05087,4,2013,-93.77402,7.810444098400118,36.30228,0.0,13.800061895500937,5.0
05089,4,2013,-92.7236875,7.801263195126107,36.222809999999996,0.2,13.767454041866534,9.75
