FIRE_YEAR,month,frequency
2012,3,1
2012,4,1
2012,7,2
2012,8,1
2013,4,3
2013,9,1
2013,11,1
2014,4,3
2014,5,3
2015,1,25
2015,2,1
2015,3,4
2015,4,482
2015,5,977
2015,6,140
2015,7,105
2015,8,156
2015,9,158
2015,10,45
2015,11,66
2015,12,11
